Customer_ID,Customer_Name,DeliveryBoy_ID,DeliveryBoy_Name,Route_No,Customer_Status,Month,Year,Billing_Date,Delivery_Days,Daily_Milk_Litre,Total_Morning_Litre,Price_Per_Litre,Opening_Balance,Bill_Amount,Payment_Received,Closing_Balance,Payment_Mode,Payment_Status,Delivery_Type,Commission_Rate,Commission_Amount
C1199, Rajesh Mehta ,DB003,Jignesh Solanki,49,Active,February,2026,26-02-2026,28,2,56,64,-95.13,3584,3337.76,151.11,UPI,Partial,Commission,4,143.36
C1199,Rajesh Mehta,DB003,Jignesh Solanki,49,Active,June,2026,29-06-2026,,2,58,64,151.11,3712,3851.62,11.49,Bank Transfer,Partial,Commission,4,148.48
C1199,Rajesh Mehta,DB003,Jignesh Solanki,49,Active,April,2026,29-04-2026,29,2,58,64,11.49,3712,3658.2,65.29,Cash,Partial,Commission,4,148.48
C1199,Rajesh Mehta,DB003,Jignesh Solanki,49,Active,March,2026,28-03-2026,29,2,58,64,65.29,3712,3582.82,194.47,Cash,Partial,Commission,4,148.48
C1199,Rajesh Mehta,DB003,Jignesh Solanki,49,Active,January,2026,26-01-2026,29,2,58,64,194.47,3712,3612.2,294.27,UPI,Pending,Commission,4,148.48
C1199,Rajesh Mehta,DB003,Jignesh Solanki,49,Active,May,2026,25-05-2026,30,2,60,64,294.27,3840,3969.07,165.2,Bank Transfer,Partial,Commission,4,153.6
C1200,Krunal Rabari,DB004,Hardik Chauhan,50,Active,January,2026,26-01-2026,30,1,30,58,-103.76,1740,1636.19,0.05,Cash,Paid,Fixed Salary,0,0
C1200,Krunal Rabari,DB004,Hardik Chauhan,50,Active,March,2026,25-03-2026,30,1,30,58,0.05,1740,1667.26,72.79,Bank Transfer,Pending,Fixed Salary,0,0
C1200,Krunal Rabari,DB004,Hardik Chauhan,50,Active,April,2026,30-04-2026,28,1,28,58,72.79,1624,1437.78,259.01,UPI,Pending,Fixed Salary,0,0
C1200,Krunal Rabari,DB004,Hardik Chauhan,50,Active,June,2026,26-06-2026,28,1,28,58,259.01,1624,,135.67,Cash,Partial,Fixed Salary,0,0
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,April,2026,27-04-2026,27,1.5,40.5,58,76.46,2349,2294.33,131.13,Bank Transfer,Pending,Commission,5,117.45
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,February,2026,25-02-2026,21,1.5,31.5,58,131.13,1827,1709.74,248.39,Cash,Partial,Commission,5,91.35
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,March,2026,,27,1.5,40.5,58,248.39,2349,2532.68,64.71,Bank Transfer,Partial,Commission,5,117.45
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,May,2026,28-05-2026,27,1.5,40.5,58,64.71,2349,2154.29,259.42,UPI,Pending,Commission,5,117.45
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,January,2026,28-01-2026,23,1.5,34.5,58,259.42,2001,2256.43,3.99,Bank Transfer,Paid,Commission,5,100.05
C1201,Darshan Prajapati,DB005,Mehul Joshi,1,Active,June,2026,26-06-2026,27,1.5,40.5,58,3.99,2349,2305.65,47.34,UPI,Pending,Commission,5,117.45
C1202,Piyush Desai,DB006,Vishal Rabari,2,Active,June,2026,30-06-2026,27,3,81,64,363.4,5184,5458.52,88.88,Cash,Pending,Fixed Salary,0,0
C1202,Piyush Desai,DB006,Vishal Rabari,2,Active,April,2026,25-04-2026,24,3,72,64,88.88,4608,4540.92,155.96,UPI,Pending,Fixed Salary,0,0
C1202,Piyush Desai,DB006,Vishal Rabari,2,Active,January,2026,25-01-2026,24,3,72,64,155.96,4608,4749.4,14.56,UPI,Pending,Fixed Salary,0,0
C1203,Jatin Makwana,DB007,Karan Gohil,3,Active,June,2026,30-06-2026,24,2.5,60,62,-60.69,3720,3651.76,7.55,Bank Transfer,Pending,Commission,6,223.2
C1203,Jatin Makwana,DB007,Karan Gohil,3,Active,January,2026,25-01-2026,24,2.5,60,62,7.55,3720,3542.7,184.85,Bank Transfer,Pending,Commission,6,223.2
C1204,Ketan Mehta,DB001,Amit Patel,4,Active,April,2026,30-04-2026,29,1.5,43.5,64,94.16,2784,2587.52,290.64,Cash,Pending,Commission,5,139.2
C1204,Ketan Mehta,DB001,Amit Patel,4,Active,February,2026,25-02-2026,28,1.5,42,64,290.64,2688,2728.87,249.77,Cash,Pending,Commission,5,134.4
C1205,Pravin Desai,DB002,Rahul Parmar,5,Active,April,2026,27-04-2026,26,1.5,39,64,-38.33,2496,2301.9,155.77,Cash,Partial,Fixed Salary,0,0
C1205,Pravin Desai,DB002,Rahul Parmar,5,Active,May,2026,28-05-2026,29,1.5,43.5,64,155.77,2784,2868.35,71.42,Bank Transfer,Partial,Fixed Salary,0,0
C1205,Pravin Desai,DB002,Rahul Parmar,5,Active,March,2026,29-03-2026,23,1.5,34.5,64,71.42,2208,2269.26,10.16,Cash,Pending,Fixed Salary,0,0
C1205,Pravin Desai,DB002,Rahul Parmar,5,Active,February,2026,25-02-2026,23,1.5,34.5,64,10.16,2208,2005.06,213.1,UPI,Partial,Fixed Salary,0,0
C1205,Pravin Desai,DB002,Rahul Parmar,5,Active,January,2026,31-01-2026,26,1.5,39,64,213.1,2496,,90.46,Bank Transfer,Partial,Fixed Salary,0,0
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,February,2026,27-02-2026,26,2,52,60,-135.1,3120,2898.01,86.89,Cash,Pending,Commission,4,124.8
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,January,2026,29-01-2026,31,2,62,60,86.89,3720,3734.6,72.29,UPI,Partial,Commission,4,148.8
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,May,2026,31-05-2026,31,2,62,60,72.29,3720,3669.82,122.47,Bank Transfer,Partial,Commission,4,148.8
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,March,2026,29-03-2026,29,2,58,60,122.47,3480,3572.34,30.13,UPI,Partial,Commission,4,139.2
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,April,2026,27-04-2026,30,2,60,60,30.13,3600,3371.36,258.77,Bank Transfer,Pending,Commission,4,144
C1206,Sanjay Parmar,DB003,Jignesh Solanki,6,Active,June,2026,28-06-2026,28,2,56,60,258.77,3360,3446.44,172.33,UPI,Pending,Commission,4,134.4
C1207,Nilesh Vyas,DB004,Hardik Chauhan,7,Active,January,2026,27-01-2026,30,2.5,75,62,203.37,4650,4751.24,102.13,Cash,Partial,Fixed Salary,0,0
C1207,Nilesh Vyas,DB004,Hardik Chauhan,7,Active,May,2026,27-05-2026,31,2.5,77.5,62,102.13,4805,4657.38,249.75,Cash,Pending,Fixed Salary,0,0
C1208,Darshan Joshi,DB005,Mehul Joshi,8,Active,April,2026,29-04-2026,30,1.5,45,65,179.07,2925,2863.59,240.48,UPI,Partial,Commission,5,146.25
C1208,Darshan Joshi,DB005,Mehul Joshi,8,Active,June,2026,27-06-2026,28,1.5,42,65,240.48,2730,2946.62,23.86,Bank Transfer,Partial,Commission,5,136.5
C1208,Darshan Joshi,DB005,Mehul Joshi,8,Active,March,2026,28-03-2026,30,1.5,45,65,23.86,2925,2741.91,206.95,Upi,Pending,Commission,5,146.25
C1209,Bharat Solanki,DB006,Vishal Rabari,9,Active,June,2026,27-06-2026,25,1.5,37.5,58,-92.53,2175,1965.16,117.31,Cash,Partial,Fixed Salary,0,0
C1209,Bharat Solanki,DB006,Vishal Rabari,9,Active,May,2026,28-05-2026,28,1.5,42,58,117.31,2436,2344.45,208.86,Bank Transfer,Pending,Fixed Salary,0,0
C1209,Bharat Solanki,DB006,Vishal Rabari,9,Active,April,2026,26-04-2026,27,1.5,40.5,58,208.86,2349,2387,170.86,Bank Transfer,Pending,Fixed Salary,0,0
C1209,Bharat Solanki,DB006,Vishal Rabari,9,Active,January,2026,29-01-2026,,1.5,39,58,170.86,2262,2148.03,284.83,Bank Transfer,Pending,Fixed Salary,0,0
C1209,Bharat Solanki,DB006,Vishal Rabari,9,Active,March,2026,30-03-2026,26,1.5,39,58,284.83,2262,2535.84,10.99,UPI,Paid,Fixed Salary,0,0
C1210,Deepak Rathod,DB007,Karan Gohil,10,Active,April,2026,26-04-2026,26,1,26,65,333.62,1690,1913.08,110.54,UPI,Partial,Commission,6,101.4
C1210,Deepak Rathod,DB007,Karan Gohil,10,Active,June,2026,28-06-2026,22,1,22,65,110.54,1430,1493.84,46.7,Bank Transfer,Partial,Commission,6,85.8
C1210,Deepak Rathod,DB007,Karan Gohil,10,Active,March,2026,26-03-2026,25,1,25,65,46.7,1625,1412.25,259.45,Bank Transfer,Partial,Commission,6,97.5
C1210,Deepak Rathod,DB007,Karan Gohil,10,Active,February,2026,27-02-2026,25,1,25,65,259.45,1625,1719.18,165.27,Cash,Pending,Commission,6,97.5
C1211,Tushar Vekariya,DB001,Amit Patel,11,Active,April,2026,25-04-2026,19,2,38,60,372.04,2280,2393.58,258.46,Cash,Partial,Commission,5,114
C1211,Tushar Vekariya,DB001,Amit Patel,11,Active,June,2026,29-06-2026,12,2,24,60,258.46,1440,1577.51,120.95,UPI,Partial,Commission,5,72
C1211,Tushar Vekariya,DB001,Amit Patel,11,Active,January,2026,26-01-2026,8,2,16,60,120.95,960,942.35,138.6,Cash,Partial,Commission,5,48
C1212,Harshad Makwana,DB002,Rahul Parmar,12,Active,May,2026,29-05-2026,31,0.5,15.5,60,394.2,930,1110.9,213.3,Bank Transfer,Pending,Fixed Salary,0,0
C1212,Harshad Makwana,DB002,Rahul Parmar,12,Active,January,2026,27-01-2026,29,0.5,14.5,60,213.3,870,839.44,243.86,UPI,PAID,Fixed Salary,0,0
C1213,Mukesh Bhatti,DB003,Jignesh Solanki,13,Active,May,2026,29-05-2026,31,1,31,60,391.08,1860,2046.21,204.87,UPI,Pending,Commission,4,74.4
C1213,Mukesh Bhatti,DB003,Jignesh Solanki,13,Active,April,2026,30-04-2026,28,1,28,60,204.87,1680,1873.43,11.44,Cash,Pending,Commission,4,67.2
C1213,Mukesh Bhatti,DB003,Jignesh Solanki,13,Active,February,2026,28-02-2026,27,1,27,60,11.44,1620,1350.24,281.2,Bank Transfer,Pending,Commission,4,64.8
C1213,Mukesh Bhatti,DB003,Jignesh Solanki,13,Active,June,2026,25-06-2026,29,1,29,60,281.2,1740,1881.07,140.13,Bank Transfer,Pending,Commission,4,69.6
C1214,Hitesh Joshi,DB004,Hardik Chauhan,14,Active,February,2026,28-02-2026,27,0.5,13.5,60,226.03,810,835.79,200.24,UPI,Pending,Fixed Salary,0,0
C1214,Hitesh Joshi,DB004,Hardik Chauhan,14,Active,June,2026,25-06-2026,29,0.5,14.5,60,200.24,870,832.31,237.93,Bank Transfer,Partial,Fixed Salary,0,0
C1214,Hitesh Joshi,DB004,Hardik Chauhan,14,Active,May,2026,25-05-2026,29,0.5,14.5,60,237.93,870,974.12,133.81,UPI,Pending,Fixed Salary,0,0
C1215,Ramesh Vyas,DB005,Mehul Joshi,15,Active,February,2026,28-02-2026,26,3,78,64,374.88,4992,5265.07,101.81,Bank Transfer,Pending,Commission,5,249.6
C1215,Ramesh Vyas,DB005,Mehul Joshi,15,Active,June,2026,27-06-2026,29,3,87,64,101.81,5568,5652.63,17.18,Bank Transfer,Partial,Commission,5,278.4
C1215,Ramesh Vyas,DB005,Mehul Joshi,15,Active,January,2026,26-01-2026,29,3,87,64,17.18,5568,5403.14,182.04,Cash,Partial,Commission,5,278.4
C1215,Ramesh Vyas,DB005,Mehul Joshi,15,Active,March,2026,31-03-2026,30,3,90,64,182.04,5760,5646.02,296.02,UPI,Partial,Commission,5,288
C1215,Ramesh Vyas,DB005,Mehul Joshi,15,Active,May,2026,27-05-2026,29,3,87,64,296.02,5568,5608.05,255.97,Cash,Pending,Commission,5,278.4
C1216,Manish Chauhan,DB006,Vishal Rabari,16,Active,June,2026,28-06-2026,29,2,58,65,-143.11,3770,3464.2,162.69,Cash,Partial,Fixed Salary,0,0
C1216,Manish Chauhan,DB006,Vishal Rabari,16,Active,March,2026,30-03-2026,29,2,58,65,162.69,3770,3811.37,121.32,UPI,Pending,Fixed Salary,0,0
C1216,Manish Chauhan,DB006,Vishal Rabari,16,Active,April,2026,25-04-2026,29,2,58,65,121.32,3770,3651.21,240.11,Bank Transfer,Partial,Fixed Salary,0,0
C1216,Manish Chauhan,DB006,Vishal Rabari,16,Active,May,2026,29-05-2026,31,2,62,65,240.11,4030,4090.37,179.74,Cash,Partial,Fixed Salary,0,0
C1216,Manish Chauhan,DB006,Vishal Rabari,16,Active,January,2026,31-01-2026,30,2,60,65,179.74,3900,3880.23,199.51,Cash,Partial,Fixed Salary,0,0
C1217,Ajay Mehta,DB007,Karan Gohil,17,Active,June,2026,29-06-2026,29,1.5,43.5,60,58.39,2610,2505.48,162.91,Bank Transfer,Pending,Commission,6,156.6
C1217,Ajay Mehta,DB007,Karan Gohil,17,Active,May,2026,29-05-2026,31,1.5,46.5,60,162.91,2790,2944.17,8.74,Cash,Partial,Commission,6,167.4
C1217,Ajay Mehta,DB007,Karan Gohil,17,Active,January,2026,30-01-2026,31,1.5,46.5,60,8.74,2790,2655.34,143.4,Bank Transfer,Partial,Commission,6,167.4
C1217,Ajay Mehta,DB007,Karan Gohil,17,Active,February,2026,27-02-2026,27,1.5,40.5,60,143.4,2430,2289.32,284.08,UPI,Partial,Commission,6,145.8
C1218,Mukesh Makwana,DB001,Amit Patel,18,Active,February,2026,26-02-2026,28,1,28,58,206.5,1624,1615.1,215.4,Bank Transfer,Pending,Commission,5,81.2
C1218,Mukesh Makwana,DB001,Amit Patel,18,Active,April,2026,27-04-2026,28,1,28,58,215.4,1624,,74.16,Bank Transfer,Pending,Commission,5,81.2
C1218,Mukesh Makwana,DB001,Amit Patel,18,Active,June,2026,27-06-2026,28,1,28,58,74.16,1624,1457.14,241.02,UPI,Pending,Commission,5,81.2
C1218,Mukesh Makwana,DB001,Amit Patel,18,Active,March,2026,25-03-2026,29,1,29,58,241.02,1682,1764.66,158.36,Cash,Partial,Commission,5,84.1
C1219,Ketan Thakkar,DB002,Rahul Parmar,19,Active,March,2026,29-03-2026,23,2,46,58,224.87,2668,2846.13,46.74,UPI,Pending,Fixed Salary,0,0
C1219,Ketan Thakkar,DB002,Rahul Parmar,19,Active,June,2026,29-06-2026,27,2,54,58,46.74,3132,3166.61,12.13,UPI,Pending,Fixed Salary,0,0
C1220,Hitesh Patel,DB003,Jignesh Solanki,20,Active,February,2026,27-02-2026,26,0.5,13,64,366.76,832,929.26,269.5,UPI,Pending,Commission,4,33.28
C1220,Hitesh Patel,DB003,Jignesh Solanki,20,Active,January,2026,30-01-2026,,0.5,14.5,64,269.5,928,921.21,276.29,Cash,Pending,Commission,4,37.12
C1220,Hitesh Patel,DB003,Jignesh Solanki,20,Active,May,2026,27-05-2026,29,0.5,14.5,64,276.29,928,949.64,254.65,Bank Transfer,Pending,Commission,4,37.12
C1220,Hitesh Patel,DB003,Jignesh Solanki,20,Active,June,2026,29-06-2026,29,0.5,14.5,64,254.65,928,1001.2,181.45,UPI,Partial,Commission,4,37.12
C1221,Vijay Desai,DB004,Hardik Chauhan,21,Active,February,2026,25-02-2026,26,1,26,60,-138.81,1560,1419.3,1.89,Cash,Paid,Fixed Salary,0,0
C1221,Vijay Desai,DB004,Hardik Chauhan,21,Active,March,2026,31-03-2026,28,1,28,60,1.89,1680,1597.34,84.55,Bank Transfer,Pending,Fixed Salary,0,0
C1222,Kalpesh Prajapati,DB005,Mehul Joshi,22,Active,February,2026,25-02-2026,26,2,52,60,41.95,3120,3134.55,27.4,Bank Transfer,Pending,Commission,5,156
C1222,Kalpesh Prajapati,DB005,Mehul Joshi,22,,June,2026,28-06-2026,28,2,56,60,27.4,3360,3313.34,74.06,Bank Transfer,Partial,Commission,5,168
C1222,Kalpesh Prajapati,DB005,Mehul Joshi,22,Active,January,2026,27-01-2026,31,2,62,60,74.06,3720,3659.18,134.88,UPI,Pending,Commission,5,186
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,March,2026,28-03-2026,,2,50,65,281.41,3250,3443.82,87.59,UPI,Partial,Fixed Salary,0,0
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,February,2026,27-02-2026,22,2,44,65,87.59,2860,2814.29,133.3,,Pending,Fixed Salary,0,0
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,April,2026,28-04-2026,25,2,50,65,133.3,3250,3196.55,186.75,UPI,Partial,Fixed Salary,0,0
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,January,2026,28-01-2026,23,2,46,65,186.75,2990,3006.7,170.05,Cash,Pending,Fixed Salary,0,0
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,May,2026,29-05-2026,25,2,50,65,170.05,3250,3301.53,118.52,UPI,Partial,Fixed Salary,0,0
C1223,Nikunj Rathod,DB006,Vishal Rabari,23,Active,June,2026,28-06-2026,25,2,50,65,118.52,3250,3311.27,57.25,UPI,Pending,Fixed Salary,0,0
C1224,Jatin Patel,DB007,Karan Gohil,24,Active,April,2026,27-04-2026,24,2,48,62,156.4,2976,3009.35,123.05,UPI,Pending,Commission,6,178.56
C1224,Jatin Patel,DB007,Karan Gohil,24,Active,February,2026,26-02-2026,23,2,46,62,123.05,2852,2725.91,249.14,,Pending,Commission,6,171.12
C1225,Kalpesh Gohil,DB001,Amit Patel,25,Active,March,2026,31-03-2026,30,3,90,62,-141.28,5580,5326.45,112.27,UPI,Pending,Commission,5,279
C1225,Kalpesh Gohil,DB001,Amit Patel,25,Active,May,2026,30-05-2026,29,3,87,62,112.27,5394,5365.74,140.53,Cash,Partial,Commission,5,269.7
C1226,Ankit Kansara,DB002,Rahul Parmar,26,Active,April,2026,30-04-2026,26,0.5,13,58,395.76,754,951.16,198.6,Bank Transfer,Pending,Fixed Salary,0,0
C1226,Ankit Kansara,DB002,Rahul Parmar,26,Active,February,2026,25-02-2026,23,0.5,11.5,58,198.6,667,755.93,109.67,UPI,Partial,Fixed Salary,0,0
C1226,Ankit Kansara,DB002,Rahul Parmar,26,Active,June,2026,28-06-2026,24,0.5,12,58,109.67,696,650.02,155.65,Bank Transfer,Pending,Fixed Salary,0,0
C1226,Ankit Kansara,DB002,Rahul Parmar,26,Active,May,2026,26-05-2026,28,0.5,14,58,155.65,812,862.35,105.3,Cash,Partial,Fixed Salary,0,0
C1227,Mukesh Desai,DB003,Jignesh Solanki,27,Inactive,April,2026,30-04-2026,29,2.5,72.5,65,84.21,4712.5,4785.56,11.15,Cash,Paid,Commission,4,188.5
C1227,Mukesh Desai,DB003,Jignesh Solanki,27,Inactive,March,2026,,29,2.5,72.5,65,11.15,4712.5,4479.69,243.96,upi,Pending,Commission,4,188.5
C1227,Mukesh Desai,DB003,Jignesh Solanki,27,Inactive,June,2026,27-06-2026,28,2.5,70,65,243.96,4550,4527.19,266.77,UPI,Pending,Commission,4,182
C1227,Mukesh Desai,DB003,Jignesh Solanki,27,Inactive,May,2026,25-05-2026,30,2.5,75,65,266.77,4875,4871.7,270.07,upi,Partial,Commission,4,195
C1228,Mahesh Makwana,DB004,Hardik Chauhan,28,Active,May,2026,26-05-2026,29,3,87,60,-99.18,5220,5078.33,42.49,Cash,Pending,Fixed Salary,0,0
C1228,Mahesh Makwana,DB004,Hardik Chauhan,28,Active,March,2026,25-03-2026,29,3,87,60,42.49,5220,5249.34,13.15,Cash,Pending,Fixed Salary,0,0
C1228,Mahesh Makwana,DB004,Hardik Chauhan,28,Active,June,2026,27-06-2026,30,3,90,60,13.15,5400,5292.24,120.91,Bank Transfer,Pending,Fixed Salary,0,0
C1229,Deepak Chauhan,DB005,Mehul Joshi,29,Active,June,2026,30-06-2026,30,1.5,45,60,-50.21,2700,2630.25,19.54,Cash,Pending,Commission,5,135
C1229,Deepak Chauhan,DB005,Mehul Joshi,29,Active,March,2026,29-03-2026,30,1.5,45,60,19.54,2700,2559.8,159.74,Bank Transfer,Partial,Commission,5,135
C1229,Deepak Chauhan,DB005,Mehul Joshi,29,Active,February,2026,25-02-2026,27,1.5,40.5,60,159.74,2430,2474.58,115.16,Bank Transfer,Pending,Commission,5,121.5
C1229,Deepak Chauhan,DB005,Mehul Joshi,29,Active,May,2026,27-05-2026,29,1.5,43.5,60,115.16,2610,2591.77,133.39,Cash,Pending,Commission,5,130.5
C1229,Deepak Chauhan,DB005,Mehul Joshi,29,Active,April,2026,27-04-2026,29,1.5,43.5,60,133.39,2610,2673.7,69.69,Bank Transfer,Partial,Commission,5,130.5
C1230,Naresh Gohil,DB006,Vishal Rabari,30,Active,January,2026,26-01-2026,28,2.5,70,62,165.17,4340,4274.21,230.96,Cash,Pending,Fixed Salary,0,0
C1230,Naresh Gohil,DB006,Vishal Rabari,30,Active,June,2026,28-06-2026,25,2.5,62.5,62,230.96,3875,3870.74,235.22,Bank Transfer,Partial,Fixed Salary,0,0
C1230,Naresh Gohil,DB006,Vishal Rabari,30,Active,May,2026,28-05-2026,23,2.5,57.5,62,235.22,3565,3659.35,140.87,UPI,Pending,Fixed Salary,0,0
C1230,Naresh Gohil,DB006,Vishal Rabari,30,Active,March,2026,27-03-2026,29,2.5,72.5,62,140.87,4495,4635.71,0.16,Cash,Paid,Fixed Salary,0,0
C1230,Naresh Gohil,DB006,Vishal Rabari,30,Active,February,2026,26-02-2026,25,2.5,62.5,62,0.16,3875,3668.67,206.49,UPI,Pending,Fixed Salary,0,0
C1231,Dharmesh Parmar,DB007,Karan Gohil,31,Active,April,2026,29-04-2026,29,2.5,72.5,64,349.32,4640,4884.78,104.54,Bank Transfer,Partial,Commission,6,278.4
C1231,Dharmesh Parmar,DB007,Karan Gohil,31,Active,March,2026,25-03-2026,29,2.5,72.5,64,104.54,4640,4692.65,51.89,Bank Transfer,Pending,Commission,6,278.4
C1231,Dharmesh Parmar,DB007,Karan Gohil,31,Active,January,2026,27-01-2026,30,2.5,75,64,51.89,4800,4626.52,225.37,UPI,Partial,Commission,6,288
C1231,Dharmesh Parmar,DB007,Karan Gohil,31,Active,June,2026,30-06-2026,29,2.5,72.5,64,225.37,4640,4637.34,228.03,Cash,Pending,Commission,6,278.4
C1232,Mahesh Kansara,DB001,Amit Patel,32,Active,March,2026,27-03-2026,24,3,72,62,356.37,4464,4724.06,96.31,UPI,Pending,Commission,5,223.2
C1232,Mahesh Kansara,DB001,Amit Patel,32,Active,January,2026,27-01-2026,25,3,75,62,96.31,4650,4739.14,7.17,UPI,Pending,Commission,5,232.5
C1232,Mahesh Kansara,DB001,Amit Patel,32,Active,February,2026,26-02-2026,20,3,60,62,7.17,3720,3573.31,153.86,Cash,Partial,Commission,5,186
C1232,Mahesh Kansara,DB001,Amit Patel,32,Active,April,2026,25-04-2026,24,3,72,62,153.86,4464,4582.85,35.01,Cash,Pending,Commission,5,223.2
C1233,Mahesh Parmar,DB002,Rahul Parmar,33,Active,March,2026,28-03-2026,31,1.5,46.5,64,358.5,2976,3097.12,237.38,Bank Transfer,Partial,Fixed Salary,0,0
C1233,Mahesh Parmar,DB002,Rahul Parmar,33,Active,June,2026,27-06-2026,29,1.5,43.5,64,237.38,2784,2922.51,98.87,UPI,Partial,Fixed Salary,0,0
C1233,Mahesh Parmar,DB002,Rahul Parmar,33,Active,January,2026,26-01-2026,31,1.5,46.5,64,98.87,2976,2867.95,206.92,UPI,Partial,Fixed Salary,0,0
C1233,Mahesh Parmar,DB002,Rahul Parmar,33,Active,February,2026,26-02-2026,26,1.5,39,64,206.92,2496,2643.81,59.11,Bank Transfer,Partial,Fixed Salary,0,0
C1233,Mahesh Parmar,DB002,Rahul Parmar,33,Active,May,2026,31-05-2026,31,1.5,46.5,64,59.11,2976,2830.89,204.22,Cash,Pending,Fixed Salary,0,0
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,April,2026,26-04-2026,22,1,22,58,-23.16,1276,1170.6,82.24,UPI,Pending,Commission,4,51.04
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,February,2026,26-02-2026,24,1,24,58,82.24,1392,1315.77,158.47,upi,Paid,Commission,4,55.68
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,January,2026,29-01-2026,29,1,29,58,158.47,1682,1727.66,112.81,Cash,Partial,Commission,4,67.28
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,March,2026,27-03-2026,29,1,29,58,112.81,1682,1694.5,100.31,UPI,Pending,Commission,4,67.28
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,May,2026,28-05-2026,29,1,29,58,100.31,1682,1662.92,119.39,Cash,Partial,Commission,4,67.28
C1234,Pravin Thakkar,DB003,Jignesh Solanki,34,Active,June,2026,30-06-2026,25,1,25,58,119.39,1450,1509.3,60.09,Bank Transfer,Partial,Commission,4,58
C1235,Krunal Soni,DB004,Hardik Chauhan,35,Active,January,2026,31-01-2026,25,2.5,62.5,60,35.36,3750,3579.96,205.4,,Partial,Fixed Salary,0,0
C1235,Krunal Soni,DB004,Hardik Chauhan,35,Active,February,2026,28-02-2026,24,2.5,60,60,205.4,3600,3792.39,13.01,Bank Transfer,Pending,Fixed Salary,0,0
C1235,Krunal Soni,DB004,Hardik Chauhan,35,Active,March,2026,31-03-2026,26,2.5,65,60,13.01,3900,,81.05,Cash,Pending,Fixed Salary,0,0
C1236,Bharat Patel,DB005,Mehul Joshi,36,Active,June,2026,29-06-2026,30,1,30,58,-106.45,1740,1349.52,284.03,Bank Transfer,Partial,Commission,5,87
C1236,Bharat Patel,DB005,Mehul Joshi,36,Active,May,2026,25-05-2026,31,1,31,58,284.03,1798,1828.26,253.77,UPI,Partial,Commission,5,89.9
C1236, Bharat Patel ,DB005,Mehul Joshi,36,Active,April,2026,27-04-2026,30,1,30,58,253.77,1740,1716.61,277.16,Cash,Pending,Commission,5,87
C1236,Bharat Patel,DB005,Mehul Joshi,36,Active,January,2026,29-01-2026,29,1,29,58,277.16,1682,1836.01,123.15,Bank Transfer,Pending,Commission,5,84.1
C1237,Piyush Mehta,DB006,Vishal Rabari,37,Active,February,2026,26-02-2026,15,2,30,60,256.87,1800,1857.43,199.44,Bank Transfer,Pending,Fixed Salary,0,0
C1237,Piyush Mehta,DB006,Vishal Rabari,37,Active,June,2026,28-06-2026,20,2,40,60,199.44,2400,2475.45,123.99,UPI,Pending,Fixed Salary,0,0
C1237,Piyush Mehta,DB006,Vishal Rabari,37,Active,January,2026,29-01-2026,6,2,12,60,123.99,720,692.18,151.81,UPI,Pending,Fixed Salary,0,0
C1238,Naresh Vyas,DB007,Karan Gohil,38,Active,February,2026,28-02-2026,22,2,44,58,121.14,2552,2593.3,79.84,,Partial,Commission,6,153.12
C1238,Naresh Vyas,DB007,Karan Gohil,38,Active,June,2026,29-06-2026,27,2,54,58,79.84,3132,3102.65,109.19,UPI,Partial,Commission,6,187.92
C1238,Naresh Vyas,DB007,Karan Gohil,38,Active,April,2026,26-04-2026,23,2,46,58,109.19,2668,2735.94,41.25,UPI,Pending,Commission,6,160.08
C1238,Naresh Vyas,DB007,Karan Gohil,38,Active,January,2026,26-01-2026,25,2,50,58,41.25,2900,2872.7,68.55,Upi,Pending,Commission,6,174
C1238,Naresh Vyas,DB007,Karan Gohil,38,,May,2026,31-05-2026,23,2,46,58,68.55,2668,2708.78,27.77,Cash,Pending,Commission,6,160.08
C1239,Ramesh Bhatti,DB001,Amit Patel,39,Active,February,2026,27-02-2026,27,2,54,60,251.01,3240,3440.68,50.33,Cash,Partial,Commission,5,162
C1239,Ramesh Bhatti,DB001,Amit Patel,39,Active,May,2026,25-05-2026,29,2,58,60,50.33,3480,3310.79,219.54,Cash,Partial,Commission,5,174
